Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;sciage;DCS312D2;DEWALT DCS312D2;197,76;pack;scie sabre;12;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCS312|PACK;référence;PACK;1;;
Électro portatif;meulage;DWE4357-QS;DEWALT DWE4357-QS;197,90;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4357|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF922NA;DeWALT - Clé à chocs sans fil 18V, sans batterie ni chargeur DCF922NA;198,43;pack;clé à chocs;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCF922|PACK;référence;PACK;28;;
Électro portatif;meulage;DWE4559;DEWALT DWE4559;199,00;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4559|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD1007NT-XJ;DeWALT DCD1007NT-XJ — Perceuse-visseuse à percussion 18V DCD1007NT-XJ;199,58;seul;perceuse-visseuse;;TSTAK;;;0;;;reconnu;famille:machine;REF:DCD1007|OUTIL;référence;OUTIL;3;DCD1007NT-XJ;450,40
Électro portatif;sciage;DCS335NT;DEWALT DCS335NT;199,87;pack;scie sauteuse;18;TSTAK;;;0;;;inconnu;famille:machine;REF:DCS335|PACK;référence;PACK;22;;
Électro portatif;percage;DCD790D2;DEWALT DCD790D2;199,90;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD790|PACK;référence;PACK;2;;
Électro portatif;vissage-choc;;Fixation de tige filetée pour visseuse à chocs DEWALT;199,90;seul;visseuse à chocs;;AUCUN;;;;;;sans-ref;famille:machine;TIT:fixation de tige filet e pour visseuse chocs;titre;OUTIL;1;;
Électro portatif;percage;DEWDCD996NT;DeWalt Perceuse visseuse percussion Premium XRP 18V - sans batterie ni chargeur - coffret TSTAK DEWDCD996NT Jaune/Noir &;200,51;pack;perceuse-visseuse;18;TSTAK;;;0;100;;sans-ref;famille:machine;REF:DEWDCD996|PACK;référence;PACK;1;;
Électro portatif;percage;DWD522KS;DEWALT DWD522KS;201,34;seul;perceuse à percussion;;AUCUN;;;;;;inconnu;famille:machine;REF:DWD522|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DEWALT Dewalt Perceuse-visseuse sans fil 18 V, brushless, avec 2 batteries 1,5 Ah, set d’accessoires 39 pcs Quantité:1;201,99;pack;perceuse-visseuse;18;AUCUN;1.5;;2;;;sans-ref;famille:machine;TIT:perceuse visseuse sans fil 18 v brushless avec 2 batteries 1 5 ah set d accessoires 39 pcs quantit 1;titre;PACK;1;;
Électro portatif;batterie;;DeWalt Powerstack 18V 3,5 Ah;202,34;pack;batterie;18;;3.5;;1;;;sans-ref;famille:energie;TIT:powerstack 18v 3 5 ah;titre;PACK;1;;
Électro portatif;meulage;DWE4369-QS;DeWalt INOX DWE4369-QS;202,95;seul;meuleuse d'angle;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWE4369|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMHT567N-XJ;DEWALT DCMHT567N-XJ;203,31;seul;taille-haie;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMHT567|OUTIL;référence;OUTIL;2;;
Électro portatif;;DCE154N;DEWALT DCE154N;203,96;pack;;18;AUCUN;;;1;;;inconnu;famille:machine;REF:DCE154|PACK;référence;PACK;1;;
Électro portatif;chantier;DXCMS2524HE;DEWALT DXCMS2524HE;203,98;seul;compresseur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXCMS2524|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD100M2T;DEWALT DCD100M2T;203,99;pack;perceuse-visseuse;;TSTAK;4;;2;;;inconnu;famille:machine;REF:DCD100|PACK;référence;PACK;2;;
Électro portatif;meulage;DWE4579;DEWALT DWE4579;203,99;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4579|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCD795N;DEWALT DCD795N;204,18;seul;perceuse à percussion;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCD795|OUTIL;référence;OUTIL;2;;
Électro portatif;;;Écouteurs True Wireless DEWALT Pro-x2 ANC IP54 40h USB-C Jaune et Noir;204,47;seul;;;;;;;;;sans-ref;titre;TIT:couteurs true wireless pro x2 anc ip54 40h usb c jaune et noir;titre;OUTIL;1;;
Électro portatif;vissage-choc;DCF850N;"DeWALT DCF850N — Visseuse a chocs 1/4"" XR 18V Ultra-compacte (outil nu)";205,71;pack;visseuse à chocs;;AUCUN;2;;1;;;reconnu;famille:machine;REF:DCF850|PACK;référence;PACK;19;DCF850N;169,00
Électro portatif;jardin;DCMPP569N-XJ;DeWALT DCMPP569N-XJ — Sécateur sur perche XR 18V DCMPP569N-XJ;206,14;pack;élagueuse sur perche;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMPP569|PACK;référence;PACK;2;DCMPP569N-XJ;334,73
Électro portatif;bois;DW682K;DeWALT DW682K-QS — Fraiseuse à lamelles filaire 600 W (coffret);206,96;seul;lamelleuse;;AUCUN;;;;;;reconnu;famille:machine;REF:DW682|OUTIL;référence;OUTIL;1;DW682K-QS;287,38
Électro portatif;vissage-choc;DCF921NT;"DeWalt DCF 921 NT Clé à choc sans fil 18 V 400 Nm 1/2"" Brushless + TSTAK - sans batterie, sans chargeur";207,32;pack;clé à chocs;18;TSTAK;;;0;;;sans-ref;famille:machine;REF:DCF921|PACK;référence;PACK;33;;
Électro portatif;vissage-choc;DCF510N-XJ;DeWALT DCF510N-XJ — Clé à cliquet XR 18V DCF510N-XJ;207,40;seul;cliquet;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCF510|OUTIL;référence;OUTIL;3;DCF510N-XJ;328,52
Électro portatif;vissage-choc;DCF901P1-QW;DEWALT DCF901P1-QW;207,95;pack;visseuse à chocs;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCF901|PACK;référence;PACK;3;;
Électro portatif;batterie;DCB118X1;DeWalt DCB 118 X1 FlexVolt Starter Set;209,99;pack;batterie;54;;9;;1;;;sans-ref;famille:energie;REF:DCB118|PACK;référence;PACK;13;;
Électro portatif;aspiration;DXV34P-QT;DEWALT DXV34P-QT;209,99;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXV34|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DCMPP568P1-QW;DEWALT DCMPP568P1-QW;210,06;pack;;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMPP568|PACK;référence;PACK;6;;
Électro portatif;chantier;DXPW001U;DeWALT DXPW001U - Nettoyeur haute pression à eau froide - 160 bars - 480 l/h;210,63;seul;nettoyeur haute pression;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXPW001|OUTIL;référence;OUTIL;6;;
Électro portatif;jardin;DCMPH566P1-QW;DEWALT DCMPH566P1-QW;212,90;pack;taille-haie;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMPH566|PACK;référence;PACK;16;;
Électro portatif;vissage-choc;DCF900N;DEWALT DCF900N;212,99;seul;visseuse à chocs;;AUCUN;5;;0;;;inconnu;famille:machine;REF:DCF900|OUTIL;référence;OUTIL;4;;
Électro portatif;percage;DCD799NT-XJ;Perceuse-visseuse à percussion 18V DCD799NT-XJ + 1 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;213,90;pack;perceuse-visseuse;18;TSTAK;5;;1;;;sans-ref;famille:machine;REF:DCD799|PACK;référence;PACK;3;;
Électro portatif;percage;DCD794D2T-QW;DEWALT DCD794D2T-QW;213,99;pack;perceuse-visseuse;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCD794|PACK;référence;PACK;3;;
Électro portatif;percage;DW268K;DEWALT DW268K;214,00;seul;visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW268|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG430N;DEWALT DCG430N;214,90;seul;meuleuse;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCG430|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DCC018N;DeWalt DCC 018 N Gonfleur Sans Fil 18V 11bar, Batterie 4,0Ah (DCC018N);214,98;pack;compresseur;18;AUCUN;4;;1;;;sans-ref;famille:machine;REF:DCC018|PACK;référence;PACK;8;;
Électro portatif;batterie;;DeWalt Garden shears 38 mm incl. battery;215,35;seul;batterie;;;;;;;;sans-ref;famille:energie;TIT:garden shears 38 mm incl battery;titre;OUTIL;1;;
Électro portatif;percage;DWD241-QS;DEWALT DWD241-QS;215,90;seul;malaxeur;;AUCUN;;;;;;inconnu;famille:machine;REF:DWD241|OUTIL;référence;OUTIL;2;;
Électro portatif;;;Câble de charge DEWALT Type 2 32A 5 m 22 kW TPU IP65 jaune;215,93;seul;;;;;;;;;sans-ref;titre;TIT:c ble de charge type 2 32a 5 m 22 kw tpu ip65 jaune;titre;OUTIL;1;;
Électro portatif;bois;DWE6423B-QS;Ponceuse excentrique filaire DEWALT DWE6423B-QS, 280 W;216,18;seul;ponceuse;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWE6423|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG405N;DeWalt DCG 405 N + 1x 4,0Ah;216,79;pack;meuleuse d'angle;18;AUCUN;4;;1;;;sans-ref;famille:machine;REF:DCG405|PACK;référence;PACK;22;;
Électro portatif;aspiration;48-0026;DEWALT 48-0026;217,25;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:48-0026|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCM848N-XJ;DeWALT DCM848N-XJ — Polisseuse orbitale 18V DCM848N-XJ;217,62;seul;polisseuse;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCM848|OUTIL;référence;OUTIL;2;DCM848N-XJ;334,73
Électro portatif;perforation;DCH072L2;DEWALT DCH072L2;217,68;pack;perforateur;;AUCUN;3;;2;;;inconnu;famille:machine;REF:DCH072|PACK;référence;PACK;2;;
Électro portatif;vissage-choc;;Dewalt 18V Impact Driver Dcd709M1 65Nm 1X4.0Ah;217,80;pack;visseuse à chocs;18;AUCUN;4;;1;;;sans-ref;famille:machine;TIT:18v impact driver dcd709m1 65nm 1x4 0ah;titre;PACK;1;;
Électro portatif;bois;DW680K;DEWALT DW680K;218,04;seul;raboteuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW680|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF913B;DEWALT DCF913B 20V MAX 3/8 in. Cordless Impact Wrench with Hog Ring Anvil (Tool Only);218,40;seul;clé à chocs;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCF913|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;AT-DXV34PTA;DEWALT AT-DXV34PTA;218,53;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:AT-DXV34PTA|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMBL562P1-QW;DEWALT DCMBL562P1-QW;218,68;pack;;18;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMBL562|PACK;référence;PACK;3;;
Électro portatif;vissage-choc;DCF891;DEWALT DCF891;218,76;seul;visseuse à chocs;;AUCUN;;;;;;inconnu;famille:machine;REF:DCF891|OUTIL;référence;OUTIL;9;;
Électro portatif;jardin;D28730;DEWALT D28730;219,00;seul;tronçonneuse;;AUCUN;;;;;;inconnu;famille:machine;REF:D28730|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DWE4347-QS;DEWALT DWE4347-QS;219,83;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4347|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DWS773;DEWALT DWS773;219,95;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:DWS773|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;;Dewalt Meuleuse d'angle 125/1400W Dwe46107 + Protecteur de coupe de béton;219,96;pack;meuleuse d'angle;;AUCUN;;;;;;sans-ref;famille:machine;TIT:meuleuse d angle 125 1400w dwe46107 protecteur de coupe de b ton;titre;PACK;1;;
Électro portatif;sciage;DCS565NT-XJ;DEWALT DCS565NT-XJ;219,98;seul;scie circulaire;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCS565|OUTIL;référence;OUTIL;2;;
Électro portatif;bois;D26200;DeWALT D26200-QS — Affleureuse (défonceuse) de paume compacte filaire 900W;222,04;seul;affleureuse;;AUCUN;;;;;;reconnu;famille:machine;REF:D26200|OUTIL;référence;OUTIL;1;D26200-QS;267,07
Électro portatif;;;Câble de Charge Véhicule Électrique DEWALT 3.7kW Type 2 5m 32A 230V AC TPU;223,33;seul;;;;;;;;;sans-ref;titre;TIT:c ble de charge v hicule lectrique 3 7kw type 2 5m 32a 230v ac tpu;titre;OUTIL;1;;
Électro portatif;meulage;DWP849X;DEWALT DWP849X;223,58;seul;polisseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DWP849|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DEWALT Perceuse à aspiration DEWALT SDS-max 32x400x600mm Quantité:1;223,99;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:perceuse aspiration sds max 32x400x600mm quantit 1;titre;OUTIL;1;;
Électro portatif;perforation;DCH243N-XJ;DEWALT DCH243N-XJ 18 V Bare Unit Cordless Rotary Ha mmer;224,30;seul;;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCH243|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DCV584L-QW;DeWalt - Aspirateur de Chantier Classe L - DCV584L-QW & DT70731T-QZ Coffret TOUGHCASE 37 Pièces - Embouts de vissage FLE;224,82;pack;aspirateur;;GENERIQUE;;;;;;sans-ref;famille:machine;REF:DCV584|PACK;référence;PACK;8;;
Électro portatif;vissage-choc;DCF514N;DEWALT DCF514N;225,00;seul;cliquet;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF514|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DT40251-QZ;DEWALT Scie circulaire XR 18VBL - sans Batterie ni Chargeur - Multi-matériaux 115 mm Jaune & DT40251-QZ Extreme Metal 11;225,07;pack;scie circulaire;;AUCUN;;;0;;;sans-ref;famille:machine;REF:DT40251|PACK;référence;PACK;1;;
Électro portatif;sciage;DW331K;DEWALT DW331K;225,62;seul;scie sauteuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW331|OUTIL;référence;OUTIL;5;;
Électro portatif;perforation;;DEWALT Perforateur-Burineur SDS-PLUS Brushless 2.6J 18V, Sans Fil avec Coffret TSTAK et Débrayage de Sécurité + DEWALT C;226,38;pack;perforateur;18;TSTAK;;;;;;sans-ref;famille:machine;TIT:perforateur burineur sds plus brushless 2 6j 18v sans fil avec coffret tstak et d brayage de s curit c;titre;PACK;1;;
Électro portatif;fixation;DMF1550-XJ;DEWALT DMF1550-XJ;226,44;seul;agrafeuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DMF1550|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE34021N-XJ;DeWalt Compact 18V (DCLE34021N-XJ)1;226,80;seul;niveau laser;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCLE34021|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCM200N-XJ;DeWALT DCM200N — Lime à bande 18V DCM200N;226,88;seul;;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCM200|OUTIL;référence;OUTIL;3;DCM200N;573,58
Électro portatif;;DCPW550B;DEWALT DCPW550B Power Cleaner Jaune/Noir;226,91;seul;;;;;;;;;sans-ref;titre;REF:DCPW550|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;;DeWalt Ensemble sécateur;228,20;pack;sécateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:ensemble s cateur;titre;PACK;1;;
Électro portatif;jardin;DCMBL777;DEWALT DCMBL777;229,00;seul;;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMBL777|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;QT960W;Aspirateur eau et poussière DeWalt DXVP-QT 960W 34L 230V;229,00;seul;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:QT960|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF897N-XJ;DEWALT DCF897N-XJ;229,31;seul;visseuse à chocs;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF897|OUTIL;référence;OUTIL;3;;
Électro portatif;bois;DCS355M1-QW;Dewalt DCS355M1-QW Multi-Cutter Sans Fil XR 18V 1 X 4.0Ah Li-Ion Sans Charbons + 32 Accessoires Coffret TSTAK;229,36;pack;outil multifonctions;18;TSTAK;4;;1;;;sans-ref;famille:machine;REF:DCS355|ACCESSOIRE;référence;ACCESSOIRE;3;;
Électro portatif;percage;DCD803NT;DeWALT DCD803NT-XJ — Perceuse-visseuse à têtes multiples 18V DCD803NT-XJ;229,52;seul;perceuse-visseuse;;TSTAK;;;0;;;reconnu;famille:machine;REF:DCD803|OUTIL;référence;OUTIL;3;DCD803NT-XJ;371,65
Électro portatif;percage;DCD703L2T-QW;DEWALT DCD703L2T-QW;229,52;pack;perceuse-visseuse;;TSTAK;3;;2;;;inconnu;famille:machine;REF:DCD703|PACK;référence;PACK;2;;
Électro portatif;bois;DCS353D2;DEWALT DCS353D2;229,90;pack;outil multifonctions;12;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCS353|PACK;référence;PACK;1;;
Électro portatif;meulage;DWE494TWIN;DEWALT DWE494TWIN;229,99;pack;meuleuse d'angle;;AUCUN;;;0;;;inconnu;famille:machine;REF:DWE494|PACK;référence;PACK;1;;
Électro portatif;jardin;DCM565N-XJ;DEWALT - Tronçonneuse Élagueuse Brushless XR 18V - DCM565N-XJ - Tronçonneuse Sans Fil & Oregon - Huile pour Chaîne et Gu;230,25;seul;tronçonneuse;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCM565|OUTIL;référence;OUTIL;3;;
Électro portatif;meulage;DCGG571NK-XJ;DEWALT DCGG571NK-XJ;231,35;pack;;18;GENERIQUE;;;;;;inconnu;famille:machine;REF:DCGG571|PACK;référence;PACK;6;;
Électro portatif;meulage;DCGG571;DEWALT DCGG571;231,35;seul;;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCGG571|OUTIL;référence;OUTIL;1;;
Électro portatif;confort;DWST1-81078;DeWALT DWST1-81078 — Radio de chantier Bluetooth 18V DWST1-81078;231,64;seul;radio de chantier;;AUCUN;;;;;;reconnu;famille:machine;REF:DWST1-81078|OUTIL;référence;OUTIL;1;DWST1-81078;524,38
Électro portatif;bois;DCW200D1;Dewalt DCW200D1 Ponceuse vibrante sans fil 18 V 108x115 mm + 1 x 2,0Ah Batteries + Chargeur + Coffret T-STAK;232,45;pack;ponceuse;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCW200|PACK;référence;PACK;8;;
Électro portatif;vissage-choc;DWMT19231;DEWALT Jeu de clés à cliquet SAE, flexibles, 12 pièces (DWMT19231);233,25;seul;cliquet;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT19231|OUTIL;référence;OUTIL;2;;
Électro portatif;meulage;DCM849;DEWALT DCM849;234,04;seul;polisseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCM849|OUTIL;référence;OUTIL;7;;
Électro portatif;combo;DCK2060D2T;DEWALT DCK2060D2T;234,56;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK2060|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF903P1;DEWALT DCF903P1;235,04;pack;visseuse à chocs;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCF903|PACK;référence;PACK;2;;
Électro portatif;sciage;DW304PK;DEWALT DW304PK;235,10;seul;scie sabre;;AUCUN;;;;;;inconnu;famille:machine;REF:DW304|OUTIL;référence;OUTIL;1;;
Électro portatif;confort;DCR027;DEWALT DCR027;235,38;seul;radio de chantier;;AUCUN;;;;;;inconnu;famille:machine;REF:DCR027|OUTIL;référence;OUTIL;2;;
Électro portatif;meulage;DCG420N;DeWALT DCG420N-XJ — Meuleuse droite compacte XR 18V DCG420N-XJ;236,00;seul;meuleuse d'angle;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCG420|OUTIL;référence;OUTIL;1;DCG420N-XJ;340,90
Électro portatif;sciage;DCS331D1;DeWalt DCS 331 D1 Scie sauteuse sans fil 18 V + 1x batterie 2,0 Ah + chargeur;236,24;pack;scie sauteuse;18;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DCS331|PACK;référence;PACK;10;;
Électro portatif;chantier;DCMPW1000N;DeWalt Nettoyeur haute pression sans fil portable DCMPW1000N sans batterie et chargeur;237,08;pack;nettoyeur haute pression;;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMPW1000|PACK;référence;PACK;3;;
Électro portatif;mesure;DCE088NG18-XJ;DEWALT DCE088NG18-XJ;238,10;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE088|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS512P2-QW;DEWALT DCS512P2-QW;238,71;pack;scie circulaire;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCS512|PACK;référence;PACK;2;;
Électro portatif;fixation;DCN701N;DEWALT DCN701N;238,99;seul;agrafeuse;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN701|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF894N-XJ;"DEWALT Clé à Chocs Compacte 1/2"" XR 18V sans Batterie ni Chargeur DCF894N-XJ";239,00;pack;clé à chocs;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCF894|PACK;référence;PACK;5;;
Électro portatif;meulage;DCG421N-XJ;DEWALT DCG421N-XJ;239,00;seul;meuleuse d'angle;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCG421|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF892NT-XJ;DEWALT DCF892NT-XJ;239,10;seul;visseuse à chocs;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCF892|OUTIL;référence;OUTIL;4;;
Électro portatif;jardin;;DeWalt Sécateur 19,5 cm;239,21;seul;sécateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:s cateur 19 5 cm;titre;OUTIL;1;;
Électro portatif;bois;DCW210D1;Dewalt DCW210D1 Ponceuse excentrique 125 mm 18V Brushless + en TSTAK + 1 X 2,0 Ah Batteries + Chargeur;239,41;pack;ponceuse;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCW210|PACK;référence;PACK;3;;
Électro portatif;mesure;DCLE14201GB;DeWALT DCLE14201GB-XJ — Niveau laser croix faisceau vert DCLE14201GB-XJ;239,44;seul;niveau laser;;AUCUN;;;;;;reconnu;famille:machine;REF:DCLE14201|OUTIL;référence;OUTIL;1;DCLE14201GB-XJ;487,52
Électro portatif;meulage;DCG404;DEWALT DCG404;239,99;seul;meuleuse d'angle;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCG404|OUTIL;référence;OUTIL;6;;
Électro portatif;chantier;DXCMS15RE;DeWALT DXCMS15RE Compresseur Silencieux Sans Huile - 5 L - 10 Bars;240,08;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMS15|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF922D1T-QW;Dewalt DCF922D1T-QW Clé à choc sans fil sans charbon 18V Li-ion XR - 1 X 2.0Ah Batrerie + chargeur en Tstak;240,20;pack;clé à chocs;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCF922|ACCESSOIRE;référence;ACCESSOIRE;3;;
Électro portatif;sciage;;DeWalt (1x batterie 2 Ah sans chargeur + malette);240,25;pack;scie sauteuse;;GENERIQUE;2;;1;;;sans-ref;famille:machine;TIT:1x batterie 2 ah sans chargeur malette;titre;PACK;1;;
Électro portatif;meulage;DWE4997-QS;DEWALT DWE4997-QS;240,89;seul;meuleuse droite;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4997|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMST561P1-QW;DEWALT DCMST561P1-QW;243,59;pack;coupe-bordure;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMST561|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMHT564P1-QW;DEWALT DCMHT564P1-QW;244,00;pack;taille-haie;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMHT564|PACK;référence;PACK;3;;
Électro portatif;meulage;DCS491;DEWALT DCS491;244,33;seul;cisaille;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS491|OUTIL;référence;OUTIL;3;;
Électro portatif;jardin;DCMPS567P1-QW;DeWalt Perche élagueuse sans fil DCMPS567P1-QW;244,49;pack;élagueuse sur perche;;AUCUN;5;;1;;;sans-ref;famille:machine;REF:DCMPS567|PACK;référence;PACK;2;;
Électro portatif;sciage;DCS367NT-XJ;DEWALT - Scie Sabre Compact Brushless XR 18V Li-Ion - DCS367NT-XJ & DT2352-QZ Lame pour Scies Sabre Bois, Argent, 240 mm;244,84;pack;scie sabre;18;TSTAK;;;0;5;;sans-ref;famille:machine;REF:DCS367|PACK;référence;PACK;14;;
Électro portatif;;DCE560N-XJ;DEWALT DCE560N-XJ;244,86;seul;;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCE560|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCM571N;DEWALT DCM571N;245,99;pack;débroussailleuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCM571|PACK;référence;PACK;3;;
Électro portatif;jardin;DCM572N-XJ;DEWALT DCM572N-XJ;246,10;seul;;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCM572|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;;Aspirateur Eau & Poussières Dxvp-qt - 960w, 34l, Silencieux - DEWALT - 101264;247,10;seul;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:aspirateur eau poussi res dxvp qt 960w 34l silencieux 101264;titre;OUTIL;2;;
Électro portatif;percage;DCDW102-XJ;DEWALT DCDW102-XJ DCDW102-XJ Couronne de perçage à eau diamantée 61 mm 1 pc(s);247,49;seul;;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCDW102|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCDW108;DEWALT DCDW108;247,50;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DCDW108|OUTIL;référence;OUTIL;1;;
