Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;chantier;DCC2520B;Dewalt DCC2520B Compresseur d'air sans fil sans balais 20 V MAX 9,46 L (outil uniquement);614,44;seul;compresseur;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCC2520|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2224MP2T-QW;DEWALT DCK2224MP2T-QW -Clé à chocs sans fil;605,00;pack;pack d'outils;;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK2224|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMBC723N-XJ;Débroussailleuse forestière Dewalt DCMBC723N-XJ XR FLEXVOLT 54V Brushless - sans batterie ni chargeur;599,49;pack;débroussailleuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMBC723|PACK;référence;PACK;1;;
Électro portatif;chantier;DCMPW1600N-XJ;Nettoyeur haute pression XR 2 X 18V DCMPW1600N-XJ + 2 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;589,90;pack;nettoyeur haute pression;18;AUCUN;5;;2;;;sans-ref;famille:machine;REF:DCMPW1600|PACK;référence;PACK;3;;
Électro portatif;chantier;DXCMB2M50HE;DeWalt DXCMB2M50HE - Compresseur d'air électrique monophasé à courroie - Moteur 2 CV 50 L;582,25;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB2|ACCESSOIRE;référence;ACCESSOIRE;2;;
Électro portatif;combo;DWK301;DEWALT DWK301;689,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK301|PACK;référence;PACK;1;;
Électro portatif;percage;DCD240X2-QW;DEWALT DCD240X2-QW;679,00;pack;malaxeur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCD240|PACK;référence;PACK;2;;
Électro portatif;combo;DCK422P3T;DEWALT DCK422P3T;675,41;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK422|PACK;référence;PACK;4;;
Électro portatif;fixation;DCN45RND2-QW;DEWALT DCN45RND2-QW;667,51;pack;cloueur;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCN45|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN910N;DEWALT DCN910N;664,00;seul;cloueur;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN910|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXGNI20E;DEWALT DXGNI20E;658,67;seul;groupe électrogène;;AUCUN;;;;;;inconnu;famille:machine;REF:DXGNI20|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG460X2-QW;DEWALT DCG460X2-QW;654,14;pack;meuleuse d'angle;54;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCG460|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH275P2;DEWALT DCH275P2;651,37;pack;marteau perforateur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCH275|PACK;référence;PACK;1;;
Électro portatif;combo;DCK368P3T;DEWALT DCK368P3T Triple Kit, 18 V, Jaune, 27 x 32 x 15;641,08;pack;pack d'outils;18;TSTAK;5;;3;;;sans-ref;famille:machine;REF:DCK368|PACK;référence;PACK;2;;
Électro portatif;combo;DCK329P2T-QW;DEWALT DCK329P2T-QW;648,42;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK329|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH735;DEWALT DCH735;645,25;pack;marteau perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH735|PACK;référence;PACK;3;;
Électro portatif;combo;DWK300;DEWALT DWK300;645,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK300|PACK;référence;PACK;1;;
Électro portatif;aspiration;DCV586MT2;DEWALT DCV586MT2;637,12;pack;aspirateur;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCV586|PACK;référence;PACK;2;;
Électro portatif;combo;DCK305P3T;DEWALT DCK305P3T;634,99;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK305|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN682D2;DEWALT DCN682D2;634,00;pack;agrafeuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCN682|PACK;référence;PACK;1;;
Électro portatif;combo;DWK223;DEWALT DWK223;634,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK223|PACK;référence;PACK;1;;
Électro portatif;fixation;DCF414D1-QW;Dewalt DCF414D1-QW Riveteuse sans fil 18 V 4.8-6.4mm - 1X2.0Ah Batterie + chargeur en T-STAK;693,49;pack;riveteuse;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCF414|PACK;référence;PACK;2;;
Électro portatif;chantier;;Borne de recharge murale véhicule électrique 7,4 kW - monophasée avec câble Type 2;683,14;seul;borne de recharge;;AUCUN;;;;;;sans-ref;famille:machine;TIT:borne de recharge murale v hicule lectrique 7 4 kw monophas e avec c ble type 2;titre;OUTIL;1;;
Électro portatif;bois;DCE800H1-SK;DeWalt Drywall sander DCE800H1-SK (1 x 5.0 Ah Powerstack + DCB1104);674,00;pack;ponceuse;;AUCUN;5;;1;;;sans-ref;famille:machine;REF:DCE800|PACK;référence;PACK;3;;
Électro portatif;jardin;DCMBC723N;DEWALT Coupe-bordures sans fil 54V, modèle DCMBC723N, avec guidon;664,94;seul;débroussailleuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMBC723|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK229P2T;DeWalt - Kit 2 Outils Perceuse Visseuse et Perforateur SDS-Plus 18V 5AH - DCK229P2T G;640,60;pack;pack d'outils;18;TSTAK;5;2;2;;;sans-ref;famille:machine;REF:DCK229|PACK;référence;PACK;2;;
Électro portatif;sciage;DCS365M2;DEWALT DCS365M2;751,12;pack;scie à onglet;18;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCS365|PACK;référence;PACK;2;;
Électro portatif;perforation;DCH775N-XJ;DEWALT DCH775N-XJ;755,09;seul;perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH775|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK209P2;DEWALT DCK209P2;746,72;pack;pack d'outils;18;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCK209|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS578T2;DEWALT DCS578T2;701,01;pack;scie circulaire;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS578|PACK;référence;PACK;3;;
Électro portatif;combo;DCK212D2T-QW;DEWALT DCK212D2T-QW;744,48;pack;pack d'outils;12;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK212|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS520;DEWALT DCS520;740,74;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS520|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMWP134W2-QW;DEWALT DCMWP134W2-QW;739,90;pack;tondeuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMWP134|PACK;référence;PACK;2;;
Électro portatif;combo;DCK551P3T;DEWALT DCK551P3T;723,91;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK551|PACK;référence;PACK;1;;
Électro portatif;combo;DCK377P3T;DEWALT DCK377P3T;719,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK377|PACK;référence;PACK;1;;
Électro portatif;sciage;D27112;DEWALT D27112;715,40;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:D27112|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25733K-QS;DEWALT D25733K-QS;714,99;seul;perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25733|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DWS727;DEWALT DWS727;714,50;seul;scie;;AUCUN;;;;;;inconnu;famille:machine;REF:DWS727|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK611P1D2;DEWALT DCK611P1D2;714,15;pack;pack d'outils;12;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCK611|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMWSP660N-XJ;DEWALT DCMWSP660N-XJ;709,00;pack;tondeuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMWSP660|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS371NT;DEWALT DCS371NT;706,14;seul;scie à ruban;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCS371|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCFS950N-XJ;DEWALT DCFS950N-XJ;699,99;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCFS950|OUTIL;référence;OUTIL;2;;
Électro portatif;fixation;DCN890P2;DEWALT DCN890P2;699,83;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCN890|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH892N;DEWALT DCH892N;697,55;pack;perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH892|PACK;référence;PACK;3;;
Électro portatif;sciage;D27113-QS;DEWALT Scie a onglet D27113-QS + Lame de scie circulaire stationnaire Extreme Workshop 305x30mm, 60 dents;754,66;pack;scie à onglet;;AUCUN;;;;;;sans-ref;famille:machine;REF:D27113|PACK;référence;PACK;1;;
Électro portatif;fixation;DGN9033-XJ;DEWALT DGN9033-XJ Agrafeuse sans fil Gaz 50-90 mm;748,72;seul;agrafeuse;;AUCUN;;;;;;sans-ref;famille:machine;REF:DGN9033|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXCMB3M100HE;DeWalt DXCMB3M100HE - Compresseur d'air électrique monophasé à courroie - Moteur 3 CV 100 L;714,74;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB3|ACCESSOIRE;référence;ACCESSOIRE;5;;
Électro portatif;chantier;;Aiguille vibrante PS Diamètre 38mm - Longueur 2m DEWALT;724,90;seul;vibrateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:aiguille vibrante ps diam tre 38mm longueur 2m;titre;OUTIL;1;;
Électro portatif;chantier;;Compresseur électrique DeWalt 90L 230V;699,99;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:compresseur lectrique 90l 230v;titre;OUTIL;1;;
Électro portatif;combo;DCK424M3-QW;DEWALT Kit Combiné 18V 4 Outils (Perceuse à Percussion Compacte, Visseuse à Impact, Marteau Rotatif SDS-Plus 18V, Meuleu;697,71;pack;pack d'outils;18;AUCUN;4;4;3;;;sans-ref;famille:machine;REF:DCK424|PACK;référence;PACK;1;;
Électro portatif;sciage;DWS780;DeWALT DWS780-QS — Scie à onglet radiale Ø305 mm DWS780-QS;812,30;seul;scie à onglet;;AUCUN;;;;;;reconnu;famille:machine;REF:DWS780|OUTIL;référence;OUTIL;3;DWS780-QS;1171,99
Électro portatif;sciage;DCS777T2;DEWALT DCS777T2;880,00;pack;scie à onglet;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS777|PACK;référence;PACK;1;;
Électro portatif;combo;DWK304PS;DEWALT DWK304PS;876,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK304|PACK;référence;PACK;1;;
Électro portatif;combo;DWK403;DEWALT DWK403;861,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK403|PACK;référence;PACK;1;;
Électro portatif;sciage;D27111;DEWALT D27111;859,00;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:D27111|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK306PS;DEWALT DWK306PS;854,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK306|PACK;référence;PACK;1;;
Électro portatif;combo;DCK246P2-QW;DEWALT DCK246P2-QW;846,88;pack;pack d'outils;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCK246|PACK;référence;PACK;2;;
Électro portatif;fixation;DCN692P2;DEWALT DCN692P2;844,00;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCN692|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN692N;DEWALT DCN692N;837,61;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN692|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK607M2-QW;DEWALT DCK607M2-QW;834,99;pack;pack d'outils;18;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCK607|PACK;référence;PACK;1;;
Électro portatif;combo;DWK303PS;DEWALT DWK303PS;828,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK303|PACK;référence;PACK;1;;
Électro portatif;perforation;D25911K-QS;DEWALT D25911K-QS;826,99;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25911|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE34035B;DEWALT DCLE34035B;820,45;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCLE34035|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK305PS;DEWALT DWK305PS;806,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK305|PACK;référence;PACK;1;;
Électro portatif;mesure;DCLE34035D1-QW;DEWALT DCLE34035D1-QW;805,01;pack;niveau laser;;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCLE34035|PACK;référence;PACK;1;;
Électro portatif;mesure;DCLE05211R;DEWALT DCLE05211R;792,16;pack;niveau laser;;TSTAK;;;;;;inconnu;famille:machine;REF:DCLE05211|PACK;référence;PACK;5;;
Électro portatif;sciage;DCS727N;DEWALT DCS727N;783,08;seul;scie à onglet;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS727|OUTIL;référence;OUTIL;2;;
Électro portatif;chantier;DXGNP35E;DEWALT DXGNP35E;778,40;seul;groupe électrogène;;AUCUN;;;;;;inconnu;famille:machine;REF:DXGNP35|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCFS950P2-QW;DEWALT DCFS950P2-QW;778,38;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCFS950|PACK;référence;PACK;2;;
Électro portatif;combo;DWK402;DEWALT DWK402;777,00;pack;pack d'outils;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DWK402|PACK;référence;PACK;1;;
Électro portatif;sciage;DW712N;DEWALT DW712N;776,71;seul;scie à onglet;;AUCUN;;;0;;;inconnu;famille:machine;REF:DW712|OUTIL;référence;OUTIL;2;;
Électro portatif;perforation;D25773K;DEWALT D25773K;770,89;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25773|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS577T2;DEWALT DCS577T2;768,57;pack;scie circulaire;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS577|PACK;référence;PACK;1;;
Électro portatif;fixation;DGN845D1;Cloueuse à gaz Dewalt C6 TRAK 1x2 Ah DGN845D1;864,76;pack;cloueur;;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DGN845|PACK;référence;PACK;1;;
Électro portatif;chantier;;Aiguille vibrante PS Diamètre 59mm- Longueur 2m DEWALT;862,90;seul;vibrateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:aiguille vibrante ps diam tre 59mm longueur 2m;titre;OUTIL;1;;
Électro portatif;jardin;DCM575X1;DeWalt Tronçonneuse sans fil DCM575X1-Qw (40 cm);838,54;pack;tronçonneuse;54;AUCUN;9;;1;;;sans-ref;famille:machine;REF:DCM575|PACK;référence;PACK;2;;
Électro portatif;combo;DCK694P3;Pack 6 outils 18V XR (3x5,0 Ah) avec 2 coffrets TSTAK - DEWALT DCK694P3;823,58;pack;pack d'outils;18;TSTAK;5;6;3;;;sans-ref;famille:machine;REF:DCK694|PACK;référence;PACK;2;;
Électro portatif;meulage;;Dewalt Meuleuse d'Angle 125Mm 18V Dcg418Shdx2 2X9.0Ah Fv Blade Switch Tstak;805,99;pack;meuleuse d'angle;18;TSTAK;9;;2;;;sans-ref;famille:machine;TIT:meuleuse d angle 125mm 18v dcg418shdx2 2x9 0ah fv blade switch tstak;titre;PACK;1;;
Électro portatif;sciage;DCS398T2;DeWalt Alligator FLEXVOLT DCS398T2 (2 x 2 Ah + charger);770,00;pack;scie égoïne;54;AUCUN;2;;2;;;sans-ref;famille:machine;REF:DCS398|PACK;référence;PACK;1;;
Électro portatif;sciage;DW743N;DeWALT DW743N-QS — Scie sur table et à onglets retournable DW743N-QS Ø250 mm;949,90;seul;scie circulaire;;AUCUN;;;0;;;reconnu;famille:machine;REF:DW743|OUTIL;référence;OUTIL;1;DW743N-QS;1214,93
Électro portatif;sciage;DCS781-XJ;DeWALT DCS781N-XJ — Scie à onglet radiale Ø305 mm DCS781N-XJ;884,00;seul;scie à onglet;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCS781|OUTIL;référence;OUTIL;2;DCS781N-XJ;1202,14
Électro portatif;sciage;DCS7485T2;DEWALT DCS7485T2;1011,49;pack;scie circulaire;54;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS7485|PACK;référence;PACK;1;;
Électro portatif;sciage;DW711;DEWALT DW711;1009,26;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:DW711|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK405PS;DEWALT DWK405PS;1008,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK405|PACK;référence;PACK;1;;
Électro portatif;fixation;DGN845N;DEWALT DGN845N;991,44;seul;cloueur;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DGN845|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS727T2-QW;DEWALT DCS727T2-QW;984,00;pack;;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS727|PACK;référence;PACK;2;;
Électro portatif;perforation;DCH911NK-XJ;DEWALT DCH911NK-XJ;978,90;pack;marteau perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH911|PACK;référence;PACK;2;;
Électro portatif;combo;DWK404PS;DEWALT DWK404PS;975,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK404|PACK;référence;PACK;1;;
Électro portatif;perforation;D25871K;DEWALT D25871K;959,49;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25871|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK308PS;DEWALT DWK308PS;953,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK308|PACK;référence;PACK;1;;
Électro portatif;perforation;D25961K;DEWALT D25961K;952,56;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25961|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DW876;DEWALT DW876;944,99;seul;scie à ruban;;AUCUN;;;;;;inconnu;famille:machine;REF:DW876|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK401;DEWALT DWK401;931,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK401|PACK;référence;PACK;1;;
Électro portatif;combo;DCK500P3T-QW;DEWALT DCK500P3T-QW;924,97;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK500|PACK;référence;PACK;1;;
Électro portatif;percage;DCD460T2;DEWALT DCD460T2;924,95;pack;perceuse d'angle;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCD460|PACK;référence;PACK;1;;
Électro portatif;percage;DCD460;DEWALT DCD460;924,95;seul;perceuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD460|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS782N;DEWALT DCS782N;918,25;pack;scie circulaire;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS782|PACK;référence;PACK;1;;
Électro portatif;combo;DCK623P3;DEWALT DCK623P3;913,60;pack;pack d'outils;18;AUCUN;5;;3;;;inconnu;famille:machine;REF:DCK623|PACK;référence;PACK;1;;
Électro portatif;bois;DW650E;DEWALT DW650E;910,00;seul;ponceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW650|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK307PS;DEWALT DWK307PS;909,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK307|PACK;référence;PACK;1;;
Électro portatif;combo;DCK428P3T;DEWALT DCK428P3T;899,99;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK428|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH832X2-QW;DEWALT DCH832X2-QW;899,90;pack;marteau perforateur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCH832|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH335;DEWALT DCH335;898,91;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DCH335|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DWK400;DEWALT DWK400;898,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK400|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH481X2-QW;DEWALT DCH481X2-QW;888,67;pack;perforateur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCH481|PACK;référence;PACK;1;;
Électro portatif;meulage;DCS691X2-QW;DEWALT DCS691X2-QW;885,78;pack;meuleuse d'angle;54;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCS691|PACK;référence;PACK;3;;
Électro portatif;meulage;DCS690N-XJ;DEWALT DCS690N-XJ;883,79;seul;meuleuse;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS690|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE15211R-QW;Niveau laser rotatif double pente faisceaux rouges USB-C 600m IP66 DCLE15211R-QW;997,38;seul;niveau laser;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCLE15211|OUTIL;référence;OUTIL;2;;
Électro portatif;chantier;DXCMB4T200HE;DeWalt DXCMB4T200HE - Compresseur d'air électrique triphasé par courroie - Moteur 4 CV 200 L;993,15;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB4|ACCESSOIRE;référence;ACCESSOIRE;4;;
Électro portatif;percage;;DeWalt Bâti de forage & collier de serrage;961,65;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:b ti de forage collier de serrage;titre;OUTIL;1;;
Électro portatif;percage;;DeWalt Bâti de forage & collier de serrage (60 mm);961,65;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:b ti de forage collier de serrage 60 mm;titre;OUTIL;1;;
Électro portatif;batterie;DCBPS0554-XJ;DeWalt Powershift battery 554 Wh 10 Ah (DCBPS0554-XJ);909,00;pack;batterie;4;;10;;1;;;sans-ref;famille:energie;REF:DCBPS0554|PACK;référence;PACK;1;;
Électro portatif;perforation;D25902K;Marteau piqueur DEWALT SDS MAX 1550W 19 joules - D25902K - Marteau piqueur électrique noir;897,99;seul;marteau de démolition;;AUCUN;;;;;;sans-ref;famille:machine;REF:D25902|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCE079D1R;DeWALT DCE079D1R-QW — Laser rotatif faisceau rouge 18V DCE079D1R-QW;1098,88;seul;niveau laser;;AUCUN;;;;;;reconnu;famille:machine;REF:DCE079|OUTIL;référence;OUTIL;2;DCE079D1R-QW;1755,70
Électro portatif;combo;DCK755P3T;DEWALT DCK755P3T;1210,99;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK755|PACK;référence;PACK;1;;
Électro portatif;combo;DCK706P3T-QW;DEWALT DCK706P3T-QW;1203,30;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK706|PACK;référence;PACK;1;;
Électro portatif;perforation;D25966-QS;DEWALT D25966-QS;1199,00;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25966|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK665P3T;DEWALT DCK665P3T;1198,75;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK665|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH334;DEWALT DCH334;1192,75;seul;marteau perforateur;54;AUCUN;2;;;;;inconnu;famille:machine;REF:DCH334|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD150NK-XJ;DEWALT DCD150NK-XJ;1189,40;pack;;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCD150|PACK;référence;PACK;2;;
Électro portatif;meulage;DCS690X2-XJ;DEWALT DCS690X2-XJ;1188,15;pack;meuleuse;54;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCS690|PACK;référence;PACK;1;;
Électro portatif;percage;DWE1622K;DEWALT DWE1622K;1159,99;seul;perceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE1622|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK285M2;DEWALT DCK285M2;1156,68;pack;pack d'outils;18;AUCUN;4;;1;;;inconnu;famille:machine;REF:DCK285|PACK;référence;PACK;1;;
Électro portatif;combo;DCK690P3T-QW;DEWALT DCK690P3T-QW;1154,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK690|PACK;référence;PACK;1;;
Électro portatif;mesure;DCE074D1R;DEWALT DCE074D1R;1137,19;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE074|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25872K-QS;DEWALT D25872K-QS;1082,09;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25872|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXPW004E;DEWALT DXPW004E;1081,88;seul;nettoyeur haute pression;;AUCUN;;;;;;inconnu;famille:machine;REF:DXPW004|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK685P3T-QW;DEWALT DCK685P3T-QW;1064,27;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK685|PACK;référence;PACK;1;;
Électro portatif;meulage;DCG414T2;DEWALT DCG414T2;1054,95;pack;meuleuse d'angle;54;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCG414|PACK;référence;PACK;1;;
